variavel,variavel_no_csv,descricao,tema,unidade,tabela,arquivo,coluna_chave,url_origem
V00064,V00064,"Domicílios Coletivos Com Morador, Tipo de espécie é abrigo, albergue ou casa de passagem para população em situação de rua",Características do Domicílio - Parte 1,Domicílio,domicilio1,Agregados_por_setores_caracteristicas_domicilio1_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_caracteristicas_domicilio1_BR.zip
V00065,V00065,"Domicílios Coletivos Com Morador, Tipo de espécie é abrigo, casas de passagem ou república assistencial para outros grupos vulneráveis",Características do Domicílio - Parte 1,Domicílio,domicilio1,Agregados_por_setores_caracteristicas_domicilio1_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_caracteristicas_domicilio1_BR.zip
V00066,V00066,"Domicílios Coletivos Com Morador, Tipo de espécie é clínica psiquiátrica, comunidade terapêutica e similar",Características do Domicílio - Parte 1,Domicílio,domicilio1,Agregados_por_setores_caracteristicas_domicilio1_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_caracteristicas_domicilio1_BR.zip
V00067,V00067,"Domicílios Coletivos Com Morador, Tipo de espécie é orfanato e similar",Características do Domicílio - Parte 1,Domicílio,domicilio1,Agregados_por_setores_caracteristicas_domicilio1_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_caracteristicas_domicilio1_BR.zip
V00068,V00068,"Domicílios Coletivos Com Morador, Tipo de espécie é unidade de internação de menores",Características do Domicílio - Parte 1,Domicílio,domicilio1,Agregados_por_setores_caracteristicas_domicilio1_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_caracteristicas_domicilio1_BR.zip
V00069,V00069,"Domicílios Coletivos Com Morador, Tipo de espécie é quartel ou outra organização militar",Características do Domicílio - Parte 1,Domicílio,domicilio1,Agregados_por_setores_caracteristicas_domicilio1_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_caracteristicas_domicilio1_BR.zip
V00070,V00070,"Domicílios Particulares Permanentes Ocupados, Quantidade de moradores",Características do Domicílio - Parte 1,Domicílio,domicilio1,Agregados_por_setores_caracteristicas_domicilio1_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_caracteristicas_domicilio1_BR.zip
V00071,V00071,"Domicílios Particulares Permanentes Ocupados, Quantidade de crianças de zero a nove anos de idade",Características do Domicílio - Parte 1,Domicílio,domicilio1,Agregados_por_setores_caracteristicas_domicilio1_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_caracteristicas_domicilio1_BR.zip
V00072,V00072,"Domicílios Particulares Permanentes Ocupados, Pessoas de sexo masculino no domicílio",Características do Domicílio - Parte 1,Domicílio,domicilio1,Agregados_por_setores_caracteristicas_domicilio1_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_caracteristicas_domicilio1_BR.zip
V00073,V00073,"Domicílios Particulares Permanentes Ocupados, Pessoas de sexo feminino no domicílio",Características do Domicílio - Parte 1,Domicílio,domicilio1,Agregados_por_setores_caracteristicas_domicilio1_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_caracteristicas_domicilio1_BR.zip
V00074,V00074,"Domicílios Particulares Permanentes Ocupados, Com 1 morador no domicílio",Características do Domicílio - Parte 1,Domicílio,domicilio1,Agregados_por_setores_caracteristicas_domicilio1_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_caracteristicas_domicilio1_BR.zip
V00075,V00075,"Domicílios Particulares Permanentes Ocupados, Com 2 moradores no domicílio",Características do Domicílio - Parte 1,Domicílio,domicilio1,Agregados_por_setores_caracteristicas_domicilio1_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_caracteristicas_domicilio1_BR.zip
V00076,V00076,"Domicílios Particulares Permanentes Ocupados, Com 3 moradores no domicílio",Características do Domicílio - Parte 1,Domicílio,domicilio1,Agregados_por_setores_caracteristicas_domicilio1_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_caracteristicas_domicilio1_BR.zip
V00077,V00077,"Domicílios Particulares Permanentes Ocupados, Com 4 moradores no domicílio",Características do Domicílio - Parte 1,Domicílio,domicilio1,Agregados_por_setores_caracteristicas_domicilio1_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_caracteristicas_domicilio1_BR.zip
V00078,V00078,"Domicílios Particulares Permanentes Ocupados, Com 5 moradores no domicílio",Características do Domicílio - Parte 1,Domicílio,domicilio1,Agregados_por_setores_caracteristicas_domicilio1_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_caracteristicas_domicilio1_BR.zip
V00079,V00079,"Domicílios Particulares Permanentes Ocupados, Com 6 moradores no domicílio",Características do Domicílio - Parte 1,Domicílio,domicilio1,Agregados_por_setores_caracteristicas_domicilio1_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_caracteristicas_domicilio1_BR.zip
V00080,V00080,"Domicílios Particulares Permanentes Ocupados, Com 7 moradores no domicílio",Características do Domicílio - Parte 1,Domicílio,domicilio1,Agregados_por_setores_caracteristicas_domicilio1_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_caracteristicas_domicilio1_BR.zip
V00081,V00081,"Domicílios Particulares Permanentes Ocupados, Com 8 moradores no domicílio",Características do Domicílio - Parte 1,Domicílio,domicilio1,Agregados_por_setores_caracteristicas_domicilio1_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_caracteristicas_domicilio1_BR.zip
V00082,V00082,"Domicílios Particulares Permanentes Ocupados, Com 9 moradores no domicílio",Características do Domicílio - Parte 1,Domicílio,domicilio1,Agregados_por_setores_caracteristicas_domicilio1_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_caracteristicas_domicilio1_BR.zip
V00083,V00083,"Domicílios Particulares Permanentes Ocupados, Com 10 ou mais moradores no domicílio",Características do Domicílio - Parte 1,Domicílio,domicilio1,Agregados_por_setores_caracteristicas_domicilio1_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_caracteristicas_domicilio1_BR.zip
V00084,V00084,"Domicílios Particulares Permanentes Ocupados, Tipo de espécie é casa, Quantidade de moradores",Características do Domicílio - Parte 1,Domicílio,domicilio1,Agregados_por_setores_caracteristicas_domicilio1_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_caracteristicas_domicilio1_BR.zip
V00085,V00085,"Domicílios Particulares Permanentes Ocupados, Tipo de espécie é casa de vila ou em condomínio, Quantidade de moradores",Características do Domicílio - Parte 1,Domicílio,domicilio1,Agregados_por_setores_caracteristicas_domicilio1_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_caracteristicas_domicilio1_BR.zip
V00086,V00086,"Domicílios Particulares Permanentes Ocupados, Tipo de espécie é apartamento, Quantidade de moradores",Características do Domicílio - Parte 1,Domicílio,domicilio1,Agregados_por_setores_caracteristicas_domicilio1_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_caracteristicas_domicilio1_BR.zip
V00087,V00087,"Domicílios Particulares Permanentes Ocupados, Tipo de espécie é casa, Quantidade de crianças de zero a nove anos de idade",Características do Domicílio - Parte 1,Domicílio,domicilio1,Agregados_por_setores_caracteristicas_domicilio1_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_caracteristicas_domicilio1_BR.zip
V00088,V00088,"Domicílios Particulares Permanentes Ocupados, Tipo de espécie é casa de vila ou em condomínio, Quantidade de crianças de zero a nove anos de idade",Características do Domicílio - Parte 1,Domicílio,domicilio1,Agregados_por_setores_caracteristicas_domicilio1_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_caracteristicas_domicilio1_BR.zip
V00089,V00089,"Domicílios Particulares Permanentes Ocupados, Tipo de espécie é apartamento, Quantidade de crianças de zero a nove anos de idade",Características do Domicílio - Parte 1,Domicílio,domicilio1,Agregados_por_setores_caracteristicas_domicilio1_BR.csv,CD_setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_caracteristicas_domicilio1_BR.zip
V00090,V00090,"Domicílios Particulares Permanentes Ocupados, Tipo de espécie é casa, Cor ou raça da pessoa responsável pelo domicílio é branca",Características do Domicílio - Parte 2,Domicílio,domicilio2,Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.csv,setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.zip
V00091,V00091,"Domicílios Particulares Permanentes Ocupados, Tipo de espécie é casa, Cor ou raça da pessoa responsável pelo domicílio é preta",Características do Domicílio - Parte 2,Domicílio,domicilio2,Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.csv,setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.zip
V00092,V00092,"Domicílios Particulares Permanentes Ocupados, Tipo de espécie é casa, Cor ou raça da pessoa responsável pelo domicílio é amarela",Características do Domicílio - Parte 2,Domicílio,domicilio2,Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.csv,setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.zip
V00093,V00093,"Domicílios Particulares Permanentes Ocupados, Tipo de espécie é casa, Cor ou raça da pessoa responsável pelo domicílio é parda",Características do Domicílio - Parte 2,Domicílio,domicilio2,Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.csv,setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.zip
V00094,V00094,"Domicílios Particulares Permanentes Ocupados, Tipo de espécie é casa, Cor ou raça da pessoa responsável pelo domicílio é indígena",Características do Domicílio - Parte 2,Domicílio,domicilio2,Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.csv,setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.zip
V00095,V00095,"Domicílios Particulares Permanentes Ocupados, Tipo de espécie é casa de vila ou em condomínio, Cor ou raça da pessoa responsável pelo domicílio é branca",Características do Domicílio - Parte 2,Domicílio,domicilio2,Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.csv,setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.zip
V00096,V00096,"Domicílios Particulares Permanentes Ocupados, Tipo de espécie é casa de vila ou em condomínio, Cor ou raça da pessoa responsável pelo domicílio é preta",Características do Domicílio - Parte 2,Domicílio,domicilio2,Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.csv,setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.zip
V00097,V00097,"Domicílios Particulares Permanentes Ocupados, Tipo de espécie é casa de vila ou em condomínio, Cor ou raça da pessoa responsável pelo domicílio é amarela",Características do Domicílio - Parte 2,Domicílio,domicilio2,Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.csv,setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.zip
V00098,V00098,"Domicílios Particulares Permanentes Ocupados, Tipo de espécie é casa de vila ou em condomínio, Cor ou raça da pessoa responsável pelo domicílio é parda",Características do Domicílio - Parte 2,Domicílio,domicilio2,Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.csv,setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.zip
V00099,V00099,"Domicílios Particulares Permanentes Ocupados, Tipo de espécie é casa de vila ou em condomínio, Cor ou raça da pessoa responsável pelo domicílio é indígena",Características do Domicílio - Parte 2,Domicílio,domicilio2,Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.csv,setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.zip
V00100,V00100,"Domicílios Particulares Permanentes Ocupados, Tipo de espécie é apartamento, Cor ou raça da pessoa responsável pelo domicílio é branca",Características do Domicílio - Parte 2,Domicílio,domicilio2,Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.csv,setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.zip
V00101,V00101,"Domicílios Particulares Permanentes Ocupados, Tipo de espécie é apartamento, Cor ou raça da pessoa responsável pelo domicílio é preta",Características do Domicílio - Parte 2,Domicílio,domicilio2,Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.csv,setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.zip
V00102,V00102,"Domicílios Particulares Permanentes Ocupados, Tipo de espécie é apartamento, Cor ou raça da pessoa responsável pelo domicílio é amarela",Características do Domicílio - Parte 2,Domicílio,domicilio2,Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.csv,setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.zip
V00103,V00103,"Domicílios Particulares Permanentes Ocupados, Tipo de espécie é apartamento, Cor ou raça da pessoa responsável pelo domicílio é parda",Características do Domicílio - Parte 2,Domicílio,domicilio2,Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.csv,setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.zip
V00104,V00104,"Domicílios Particulares Permanentes Ocupados, Tipo de espécie é apartamento, Cor ou raça da pessoa responsável pelo domicílio é indígena",Características do Domicílio - Parte 2,Domicílio,domicilio2,Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.csv,setor,https://ftp.ibge.gov.br/Censos/Censo_Demografico_2022/Agregados_por_Setores_Censitarios/Agregados_por_Setor_csv/Agregados_por_setores_caracteristicas_domicilio2_BR_20250417.zip
